"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOPSPHMOLSCDEFLID00809134",1,1,2024,3,2,47,4,0,1,5,"Mujer",NA,47,"Media"
"TQRMNOPQWHMMLPCDEFIAH00808555",1,1,2024,3,1,42,6,1,1,2,"Varón",0,42,"Alta"
"TQRMNOQRXHKMLPCDEHJGH00869421",1,1,2024,3,1,26,6,1,1,23,"Varón",0,26,"Alta"
"TQRMNOQYUHJOOQCDEIJAH00861812",1,4,2024,3,1,22,4,2,1,33,"Varón",1,22,"Media"
"TQRMNOPXTHMLLLCDEIOAH00813191",1,1,2024,3,1,28,6,0,1,38,"Varón",NA,28,"Alta"
"TQRMNOSTYHLOLOCDEFKID00803773",1,1,2024,3,1,59,2,2,1,4,"Varón",1,59,"Baja"
"TQRMNOQPTHJMLMCDEGGFB00866778",1,1,2024,3,2,44,5,2,1,10,"Mujer",1,44,"Media"
"TQRMNOPTYHJKLNCDEFLID00866066",1,2,2024,3,1,56,4,1,1,5,"Varón",0,56,"Media"
"TQRMNOPWVHLOLNCDEIJAH00807706",1,1,2024,3,2,55,6,2,1,33,"Mujer",1,55,"Alta"
"TQRMNORXUHKOKPCDEGIBJ00869509",1,1,2024,3,1,34,6,2,1,12,"Varón",1,34,"Alta"
"TQRMNOUPRHKMKMCDEHNHB00868377",1,2,2024,3,1,25,3,1,1,27,"Varón",0,25,"Baja"
"TQRMNOPVUHLOLQCDEFJAH00803595",1,2,2024,3,2,36,4,1,1,3,"Mujer",0,36,"Media"
"TQRMNOQTYHKMLMCDEHMHF00870205",1,1,2024,3,1,49,6,2,1,26,"Varón",1,49,"Alta"
"TQRMNORRTHJLLUCDEIIAD00861808",1,1,2024,3,1,37,6,1,1,32,"Varón",0,37,"Alta"
"TQRMNOQTYHJLKNCDEIHJF00862335",1,1,2024,3,2,30,6,1,1,31,"Mujer",0,30,"Alta"
"TQRMNOPQYHMMKNCDEFJAH00808776",1,1,2024,3,1,46,5,0,1,3,"Varón",NA,46,"Media"
"TQRMNOPTRHJMRLCDEIJAH00869702",1,1,2024,3,1,56,3,2,1,33,"Varón",1,56,"Baja"
"TQRMNOPYXHJOLPCDEGIBJ00864084",1,2,2024,3,2,39,4,0,1,12,"Mujer",NA,39,"Media"
"TQRMNOQPRHJLLNCDEHIBB00862337",1,3,2024,3,2,29,6,1,1,22,"Mujer",0,29,"Alta"
"TQRMNOUUXHLOKRCDEHPJB00806443",1,1,2024,3,2,62,5,1,1,29,"Mujer",0,62,"Media"
"TQRMNOQUPHMLMMCDEHPJB00811633",1,2,2024,3,1,59,5,0,1,29,"Varón",NA,59,"Media"
"TQRMNORURHLLSSCDEIJAH00807703",1,2,2024,3,2,41,6,1,1,33,"Mujer",0,41,"Alta"
"TQRMNORRYHKOMTCDEIJAH00869393",1,2,2024,3,2,38,4,1,1,33,"Mujer",0,38,"Media"
"TQRMNOQRUHKOPMCDEIJAH00870977",1,2,2024,3,2,46,3,0,1,33,"Mujer",NA,46,"Baja"
"TQRMNOSVWHLNLNCDEIOAH00865472",1,1,2024,3,2,46,6,1,1,38,"Mujer",0,46,"Alta"
"TQRMNOWXRHJOKMCDEHIBB00869994",1,1,2024,3,2,32,4,2,1,22,"Mujer",1,32,"Media"
"TQRMNORVPHJOKPCDEFNFF00865706",1,1,2024,3,1,33,4,0,1,7,"Varón",NA,33,"Media"
"TQRMNOPWXHKOLQCDEIMBF00869376",1,1,2024,3,2,53,2,1,1,36,"Mujer",0,53,"Baja"
"TQRMNOQTRHLOTUCDEIJAH00807386",1,3,2024,3,2,32,3,0,1,33,"Mujer",NA,32,"Baja"
"TQRMNOPWYHMOLMCDEFMDB00809270",1,2,2024,3,2,42,4,0,1,6,"Mujer",NA,42,"Media"
"TQRMNOQSYHJKMSCDEIIAD00864746",1,1,2024,3,1,48,6,1,1,32,"Varón",0,48,"Alta"
"TQRMNOPXTHLMKNCDEHPJB00806470",1,1,2024,3,2,50,2,0,1,29,"Mujer",NA,50,"Baja"
"TQRMNORYTHKMLQCDEIJAH00870636",1,2,2024,3,1,29,4,2,1,33,"Varón",1,29,"Media"
"TQRMNOUPQHJLNMCDEIJAH00864910",1,1,2024,3,1,42,4,1,1,33,"Varón",0,42,"Media"
"TQRMNORPVHMOKUCDEIJAH00812170",1,1,2024,3,1,55,2,1,1,33,"Varón",0,55,"Baja"
"TQRMNOSUVHKMKPCDEGJBF00868592",1,1,2024,3,2,63,6,1,1,13,"Mujer",0,63,"Alta"
"TQRMNORTXHKNLSCDEHJGH00871777",1,3,2024,3,1,57,4,1,1,23,"Varón",0,57,"Media"
"TQRMNOQSVHMMKTCDEFOCD00869083",1,1,2024,3,2,51,6,1,1,8,"Mujer",0,51,"Alta"
"TQRMNOSQTHLNKNCDEFIAH00803410",1,1,2024,3,2,51,2,2,1,2,"Mujer",1,51,"Baja"
"TQRMNORQXHKOMLCDEIJAH00867851",1,3,2024,3,1,22,4,1,1,33,"Varón",0,22,"Media"
"TQRMNOQQYHJMLPCDEGPDJ00861965",1,1,2024,3,1,49,2,2,1,19,"Varón",1,49,"Baja"
"TQRMNOQQWHJOKUCDEGKDB00864517",1,1,2024,3,1,28,2,0,1,14,"Varón",NA,28,"Baja"
"TQRMNOSQXHMMLUCDEFIAH00808582",1,1,2024,3,2,64,4,1,1,2,"Mujer",0,64,"Media"
"TQRMNORYYHLLLQCDEHPJB00811557",1,3,2024,3,1,40,5,1,1,29,"Varón",0,40,"Media"
"TQRMNOSQPHKNKQCDEIHJF00871357",1,2,2024,3,2,31,5,1,1,31,"Mujer",0,31,"Media"
"TQRMNORRPHLLROCDEIJAH00807748",1,3,2024,3,1,21,5,1,1,33,"Varón",0,21,"Media"
"TQRMNORRYHMMKSCDEHLEH00811103",1,1,2024,3,2,41,6,1,1,25,"Mujer",0,41,"Alta"
"TQRMNORVTHLLKQCDEIJAH00807185",1,1,2024,3,1,60,3,0,1,33,"Varón",NA,60,"Baja"
"TQRMNOTSRHKKKMCDEGNFJ00872355",1,1,2024,3,1,27,4,1,1,17,"Varón",0,27,"Media"
"TQRMNORVRHLLLNCDEGOIH00805498",1,3,2024,3,2,26,4,0,1,18,"Mujer",NA,26,"Media"
"TQRMNOQSYHJOLNCDEFNFF00867599",1,2,2024,3,2,56,4,1,1,7,"Mujer",0,56,"Media"
"TQSMNORUVHMOKUCDEFOCD00809488",1,1,2024,3,2,34,4,2,1,8,"Mujer",1,34,"Media"
"TQRMNOQWQHJOKPCDEGLDF00864501",1,1,2024,3,1,64,2,1,1,15,"Varón",0,64,"Baja"
"TQTMNOTSRHMOLTCDEFKID00869239",1,2,2024,3,2,25,4,0,1,4,"Mujer",NA,25,"Media"
"TQRMNOPPTHJOKPCDEFOCD00872340",1,1,2024,3,1,45,4,2,1,8,"Varón",1,45,"Media"
"TQRMNORSUHKOKMCDEGOIH00871136",1,7,2024,3,2,23,4,2,1,18,"Mujer",1,23,"Media"
"TQRMNOQUSHJMKUCDEHPJB00865213",1,2,2024,3,2,31,6,0,1,29,"Mujer",NA,31,"Alta"
"TQRMNOUXYHKLKSCDEIIAD00866927",1,2,2024,3,2,47,4,0,1,32,"Mujer",NA,47,"Media"
"TQRMNOQTXHKOLPCDEFLID00870909",1,1,2024,3,1,51,3,0,1,5,"Varón",NA,51,"Baja"
"TQRMNOPVXHJKKQCDEIKAH00864380",2,2,2024,3,2,40,5,2,1,34,"Mujer",1,40,"Media"
"TQRMNOPRWHMOSTCDEIJAH00855543",1,4,2024,3,1,19,4,1,1,33,"Varón",0,19,"Media"
"TQRMNOSRQHMOLNCDEFOCD00809432",1,1,2024,3,2,54,2,2,1,8,"Mujer",1,54,"Baja"
"TQRMNORTTHMNLQCDEHIBB00810894",1,6,2024,3,2,31,4,1,1,22,"Mujer",0,31,"Media"
"TQRMNOSTUHLKKNCDEHLEH00806165",1,1,2024,3,1,40,6,0,1,25,"Varón",NA,40,"Alta"
"TQRMNQPQYHMOKTCDEFNFF00809369",1,3,2024,3,2,31,6,1,1,7,"Mujer",0,31,"Alta"
"TQRMNORUXHMOKMCDEOJAH00813426",1,1,2024,3,2,56,6,1,1,93,"Mujer",0,56,"Alta"
"TQRMNOQRUHMNKQCDEOJAH00813441",1,1,2024,3,1,31,4,1,1,93,"Varón",0,31,"Media"
"TQRMNORSWHJMQNCDEIJAH00864115",1,1,2024,3,2,56,5,2,1,33,"Mujer",1,56,"Media"
"TQRMNOTTTHLNKNCDEHMHF00806197",1,2,2024,3,1,37,2,0,1,26,"Varón",NA,37,"Baja"
"TQRMNOPVTHKMKMCDEIKAH00869606",1,2,2024,3,1,43,6,0,1,34,"Varón",NA,43,"Alta"
"TQRMNOTTSHLMLNCDEHIBB00805808",1,2,2024,3,1,33,4,2,1,22,"Varón",1,33,"Media"
"TQRMNORSXHKMLLCDEFJAH00868748",1,1,2024,3,1,63,5,1,1,3,"Varón",0,63,"Media"
"TQRMNOPQPHJLLPCDEHMHF00865338",1,1,2024,3,2,56,4,0,1,26,"Mujer",NA,56,"Media"
"TQRMNORSTHMMLPCDEFMDB00809198",1,2,2024,3,2,36,2,2,1,6,"Mujer",1,36,"Baja"
"TQRMNOSVQHJOONCDEIJAH00868978",1,1,2024,3,1,51,7,0,1,33,"Varón",NA,51,"Alta"
"TQRMNOSYQHJOLPCDEHPJB00865343",1,10,2024,3,1,35,3,0,1,29,"Varón",NA,35,"Baja"
"TQRMNOPTYHMLLOCDEIKAH00812939",1,2,2024,3,2,41,6,0,1,34,"Mujer",NA,41,"Alta"
"TQRMNORPSHJOKNCDEFJAH00862052",1,1,2024,3,2,43,4,2,1,3,"Mujer",1,43,"Media"
"TQRMNOTPSHKOPNCDEIJAH00870978",1,2,2024,3,2,51,3,0,1,33,"Mujer",NA,51,"Baja"
"TQRMNOSRUHLOLNCDEHNHB00811353",1,1,2024,3,2,33,4,1,1,27,"Mujer",0,33,"Media"
"TQRMNOPXVHJMLNCDEFJAH00865068",1,1,2024,3,1,57,5,1,1,3,"Varón",0,57,"Media"
"TQRMNOPXYHLMLQCDEIKAH00862026",1,2,2024,3,2,45,5,1,1,34,"Mujer",0,45,"Media"
"TQRMNORUPHKLKSCDEGNFJ00870997",1,2,2024,3,2,45,3,0,1,17,"Mujer",NA,45,"Baja"
"TQRMNPXYYHMOKMCDEGOIH00810485",1,2,2024,3,2,35,6,1,1,18,"Mujer",0,35,"Alta"
"TQRMNOQTSHJOKUCDEGKDB00870402",1,4,2024,3,2,24,6,1,1,14,"Mujer",0,24,"Alta"
"TQRMNOTQYHKOKPCDEGOIH00868014",1,1,2024,3,2,41,2,0,1,18,"Mujer",NA,41,"Baja"
"TQRMNOQSPHJOLTCDEFIAH00867558",1,3,2024,3,2,26,5,2,1,2,"Mujer",1,26,"Media"
"TQRMNOPTQHKKKSCDEFMDB00870920",1,1,2024,3,2,52,4,0,1,6,"Mujer",NA,52,"Media"
"TQRMNOPWQHLMLQCDEHLEH00806114",1,4,2024,3,1,27,4,1,1,25,"Varón",0,27,"Media"
"TQRMNOTSRHKMKOCDEGLDF00868461",1,1,2024,3,2,61,5,0,1,15,"Mujer",NA,61,"Media"
"TQRMNOSXVHMKKMCDEIOAH00813117",1,2,2024,3,1,27,6,1,1,38,"Varón",0,27,"Alta"
"TQRMNOVSQHMMLMCDEFNFF00809357",2,2,2024,3,2,33,5,0,1,7,"Mujer",NA,33,"Media"
"TQRMNOSYVHJMLPCDEHNHB00863451",1,1,2024,3,1,62,3,0,1,27,"Varón",NA,62,"Baja"
"TQRMNORTWHLOLRCDEIJAH00812478",1,2,2024,3,2,49,4,0,1,33,"Mujer",NA,49,"Media"
"TQRMNOQTSHLMKPCDEHJGH00805897",1,2,2024,3,1,29,4,0,1,23,"Varón",NA,29,"Media"
"TQRMNORVWHJLLRCDEIJAH00867657",1,1,2024,3,2,50,6,1,1,33,"Mujer",0,50,"Alta"
"TQRMNOPTVHJOLNCDEFIAH00862889",1,1,2024,3,2,44,6,1,1,2,"Mujer",0,44,"Alta"
"TQSMNOQQVHJOMMCDEHPJB00863035",1,1,2024,3,2,44,6,0,1,29,"Mujer",NA,44,"Alta"
"TQRMNOSSRHJLLLCDEFIAH00863098",1,1,2024,3,2,29,6,1,1,2,"Mujer",0,29,"Alta"
"TQRMNORTVHJMKRCDEFNFF00862418",1,1,2024,3,1,44,3,2,1,7,"Varón",1,44,"Baja"
"TQRMNOPRWHJOKQCDEGJBF00864697",1,1,2024,3,2,29,4,2,1,13,"Mujer",1,29,"Media"
"TQRMNOSVSHKOKOCDEIKAH00870293",1,2,2024,3,1,36,6,0,1,34,"Varón",NA,36,"Alta"
"TQRMNOQRPHKNKMCDEFOCD00871941",1,3,2024,3,1,30,4,2,1,8,"Varón",1,30,"Media"
"TQRMNOPVTHKMQNCDEIJAH00871592",1,1,2024,3,2,53,6,1,1,33,"Mujer",0,53,"Alta"
"TQRMNORWWHLMTMCDEIJAH00862771",1,1,2024,3,1,47,2,1,1,33,"Varón",0,47,"Baja"
"TQRMNOUSYHMMLNCDEOHCH00813345",1,1,2024,3,1,56,2,0,1,91,"Varón",NA,56,"Baja"
"TQRMNOQPUHLMLTCDEGJBF00805001",1,2,2024,3,1,47,4,2,1,13,"Varón",1,47,"Media"
"TQRMNOSYQHJOLPCDEHPJB00865343",1,6,2024,3,1,18,1,0,1,29,"Varón",NA,18,"Baja"
"TQRMNORUXHMOKMCDEOJAH00813426",1,2,2024,3,1,34,3,2,1,93,"Varón",1,34,"Baja"
"TQRMNOQTPHKLKTCDEGPDJ00868225",1,3,2024,3,2,27,4,1,1,19,"Mujer",0,27,"Media"
"TQRMNORUVHLLLTCDEFLID00803908",1,2,2024,3,2,55,6,1,1,5,"Mujer",0,55,"Alta"
"TQRMNOPYUHJMKNCDEIGED00864240",1,3,2024,3,1,24,4,2,1,30,"Varón",1,24,"Media"
"TQRMNOQVUHJMKPCDEIIAD00864908",2,1,2024,3,2,24,4,0,1,32,"Mujer",NA,24,"Media"
"TQRMNOQVTHMMKPCDEIOAH00813141",1,1,2024,3,1,36,4,0,1,38,"Varón",NA,36,"Media"
"TQSMNORTWHKMMLCDEHJGH00867430",1,2,2024,3,2,42,3,2,1,23,"Mujer",1,42,"Baja"
"TQRMNOQQXHMOKQCDEHNHB00811434",1,1,2024,3,1,43,3,1,1,27,"Varón",0,43,"Baja"
"TQRMNOQYYHKKLUCDEIJAH00869756",1,1,2024,3,1,57,5,0,1,33,"Varón",NA,57,"Media"
"TQRMNOPSPHKMKUCDEGNFJ00867161",1,1,2024,3,2,28,4,0,1,17,"Mujer",NA,28,"Media"
"TQRMNOPUUHMMNPCDEIIAD00812089",2,2,2024,3,1,37,6,1,1,32,"Varón",0,37,"Alta"
"TQRMNOPUTHKOQQCDEIJAH00867772",1,2,2024,3,1,24,4,1,1,33,"Varón",0,24,"Media"
"TQRMNOSXPHMOKRCDEGNFJ00853315",2,1,2024,3,2,27,6,1,1,17,"Mujer",0,27,"Alta"
"TQRMNORVQHKMKMCDEGOIH00868494",1,3,2024,3,1,43,3,0,1,18,"Varón",NA,43,"Baja"
"TQRMNOVSVHJMKMCDEFLID00866027",1,2,2024,3,2,55,6,1,1,5,"Mujer",0,55,"Alta"
"TQRMNOPVXHLNKMCDEHNHB00806312",1,1,2024,3,1,48,3,1,1,27,"Varón",0,48,"Baja"
"TQRMNOQUSHMMLRCDEFLID00809067",1,1,2024,3,1,57,2,0,1,5,"Varón",NA,57,"Baja"
"TQRMNOQSRHKLKMCDEOJAH00871716",1,1,2024,3,1,27,5,2,1,93,"Varón",1,27,"Media"
"TQRMNOSWTHMMKUCDEIMBF00812996",1,2,2024,3,1,63,2,0,1,36,"Varón",NA,63,"Baja"
"TQRMNOPWTHLOKOCDEHJGH00805905",1,2,2024,3,2,28,6,0,1,23,"Mujer",NA,28,"Alta"
"TQRMNOQPQHKLNLCDEIJAH00868058",1,1,2024,3,1,49,5,0,1,33,"Varón",NA,49,"Media"
"TQRMNOTQRHKLLMCDEHIBB00867837",1,1,2024,3,1,48,2,1,1,22,"Varón",0,48,"Baja"
"TQRMNOQXWHLOLOCDEGOIH00805406",1,1,2024,3,2,39,4,1,1,18,"Mujer",0,39,"Media"
"TQRMNOQSRHJNLRCDEGGFB00861874",1,1,2024,3,2,63,2,2,1,10,"Mujer",1,63,"Baja"
"TQRMNORYUHJOKMCDEHPJB00862128",1,1,2024,3,1,55,1,1,1,29,"Varón",0,55,"Baja"
"TQRMNOPQPHJLLPCDEHMHF00865338",1,3,2024,3,2,30,4,0,1,26,"Mujer",NA,30,"Media"
"TQRMNOTVYHMMLMCDEHIBB00810847",1,1,2024,3,1,30,4,2,1,22,"Varón",1,30,"Media"
"TQRMNOQSPHKLKMCDEOJAH00868314",1,2,2024,3,1,27,4,0,1,93,"Varón",NA,27,"Media"
"TQRMNOQWVHJOLQCDEFPCH00864924",1,1,2024,3,2,54,4,1,1,9,"Mujer",0,54,"Media"
"TQRMNOTQWHJMKQCDEIMBF00863121",1,2,2024,3,2,48,6,1,1,36,"Mujer",0,48,"Alta"
"TQRMNOSVUHKLLNCDEIGED00871565",1,2,2024,3,2,39,4,1,1,30,"Mujer",0,39,"Media"
"TQRMNOQPPHJNRPCDEIJAH00864418",1,4,2024,3,2,33,3,2,1,33,"Mujer",1,33,"Baja"
"TQRMNOSVTHJNKSCDEOJAH00866517",1,1,2024,3,1,33,4,0,1,93,"Varón",NA,33,"Media"
"TQRMNORUWHKOLPCDEHIBB00867838",1,2,2024,3,2,49,3,1,1,22,"Mujer",0,49,"Baja"
"TQRMNOSQUHJLLMCDEIMBF00863913",1,1,2024,3,1,35,6,1,1,36,"Varón",0,35,"Alta"
"TQRMNOPSPHLOLNCDEGKDB00805067",1,1,2024,3,1,47,3,0,1,14,"Varón",NA,47,"Baja"
"TQRMNOTPXHLOLTCDEIKAH00868582",1,2,2024,3,1,47,4,0,1,34,"Varón",NA,47,"Media"
"TQRMNOSQSHMMKUCDEHIBB00810828",1,2,2024,3,2,50,3,1,1,22,"Mujer",0,50,"Baja"
"TQRMNOPPSHKOKTCDEOHCH00870561",1,1,2024,3,2,44,2,1,1,91,"Mujer",0,44,"Baja"
"TQRMNOPYYHMOLQCDEFMDB00809230",1,1,2024,3,1,42,6,1,1,6,"Varón",0,42,"Alta"
"TQRMNOQXRHKKKOCDEHNHB00867864",1,6,2024,3,1,30,4,1,1,27,"Varón",0,30,"Media"
"TQRMNOUUXHKKKPCDEIOAH00872074",1,1,2024,3,1,38,6,1,1,38,"Varón",0,38,"Alta"
"TQRMNOTTQHLKKNCDEIOAH00866362",1,2,2024,3,2,27,5,1,1,38,"Mujer",0,27,"Media"
"TQRMNOPPWHLMKTCDEIKAH00812915",2,3,2024,3,2,18,4,1,1,34,"Mujer",0,18,"Media"
"TQRMNOSXVHMKKMCDEIOAH00813117",1,1,2024,3,2,31,6,1,1,38,"Mujer",0,31,"Alta"
"TQRMNOPVVHLMSMCDEIJAH00807262",1,2,2024,3,2,58,6,1,1,33,"Mujer",0,58,"Alta"
"TQRMNOPXRHKOKSCDEGIBJ00872200",1,1,2024,3,2,64,5,1,1,12,"Mujer",0,64,"Media"
"TQRMNORUPHJMLNCDEHGHJ00866578",1,2,2024,3,2,25,3,1,1,20,"Mujer",0,25,"Baja"
"TQRMNOSSTHMMMLCDEGGFB00868214",1,1,2024,3,1,57,3,0,1,10,"Varón",NA,57,"Baja"
"TQRMNOPPSHLOKPCDEHPJB00806511",1,3,2024,3,2,30,4,1,1,29,"Mujer",0,30,"Media"
"TQSMNOSVYHLKRTCDEIJAH00807473",1,1,2024,3,2,44,6,0,1,33,"Mujer",NA,44,"Alta"
"TQRMNORWUHJMKOCDEGIBJ00868573",1,1,2024,3,1,50,4,1,1,12,"Varón",0,50,"Media"
"TQRMNOPVQHKLKMCDEGKDB00868887",1,2,2024,3,1,20,4,1,1,14,"Varón",0,20,"Media"
"TQRMNOQRPHKNKMCDEFOCD00871941",1,1,2024,3,1,49,2,0,1,8,"Varón",NA,49,"Baja"
"TQRMNORPVHLLLOCDEHJGH00805938",1,2,2024,3,2,46,6,1,1,23,"Mujer",0,46,"Alta"
"TQRMNOPSYHMMPPCDEIJAH00867672",1,2,2024,3,1,38,3,1,1,33,"Varón",0,38,"Baja"
"TQSMNOSQXHMORPCDEIJAH00855304",1,2,2024,3,2,50,4,2,1,33,"Mujer",1,50,"Media"
"TQRMNORTUHKMKRCDEHIBB00870331",1,5,2024,3,2,25,5,0,1,22,"Mujer",NA,25,"Media"
"TQRMNOPRRHLOKQCDEGNFJ00805383",1,1,2024,3,1,42,2,0,1,17,"Varón",NA,42,"Baja"
"TQRMNOSQSHMMMLCDEGJBF00852936",1,1,2024,3,2,20,5,2,1,13,"Mujer",1,20,"Media"
"TQRMNOQSUHLMKSCDEOJAH00808409",1,1,2024,3,1,58,2,1,1,93,"Varón",0,58,"Baja"
"TQRMNOSPWHLMLOCDEFPCH00804406",1,2,2024,3,1,36,4,1,1,9,"Varón",0,36,"Media"
"TQRMNOQSUHLMKSCDEOJAH00808409",1,3,2024,3,1,21,4,1,1,93,"Varón",0,21,"Media"
"TQRMNOSQTHMNLPCDEGGFB00809705",1,4,2024,3,1,31,3,2,1,10,"Varón",1,31,"Baja"
"TQRMNOQSVHJONQCDEIJAH00864091",1,1,2024,3,1,48,4,1,1,33,"Varón",0,48,"Media"
"TQRMNOSWVHLOKUCDEFPCH00804403",1,1,2024,3,1,22,4,2,1,9,"Varón",1,22,"Media"
"TQRMNOTVQHLMKSCDEGLDF00805147",1,2,2024,3,1,30,4,1,1,15,"Varón",0,30,"Media"
"TQSMNOSRYHMMKSCDEGGFB00852587",1,2,2024,3,1,60,4,1,1,10,"Varón",0,60,"Media"
"TQRMNOQYXHKMKQCDEFOCD00869084",1,2,2024,3,1,28,2,0,1,8,"Varón",NA,28,"Baja"
"TQSMNOSYTHJOLPCDEHPJB00863447",1,1,2024,3,1,30,3,2,1,29,"Varón",1,30,"Baja"
"TQRMNOPPTHLLKRCDEHJGH00805910",1,1,2024,3,1,34,6,0,1,23,"Varón",NA,34,"Alta"
"TQRMNOPYUHKNKMCDEFMDB00868938",1,2,2024,3,1,56,4,0,1,6,"Varón",NA,56,"Media"
"TQRMNORYPHKNKOCDEGKDB00870496",1,6,2024,3,1,26,3,2,1,14,"Varón",1,26,"Baja"
"TQRMNOUUPHLOKTCDEFNFF00804161",1,1,2024,3,2,26,5,2,1,7,"Mujer",1,26,"Media"
"TQRMNOQPRHKMLOCDEGOIH00870269",1,1,2024,3,2,30,6,1,1,18,"Mujer",0,30,"Alta"
"TQRMNORTTHKMLMCDEGOIH00872462",1,3,2024,3,2,41,2,0,1,18,"Mujer",NA,41,"Baja"
"TQRMNOQRPHMKLLCDEGLDF00810202",1,2,2024,3,1,43,3,2,1,15,"Varón",1,43,"Baja"
"TQSMNOQQQHKOLPCDEGIBJ00870535",1,5,2024,3,1,36,3,0,1,12,"Varón",NA,36,"Baja"
"TQSMNOQTSHLMKTCDEGIBJ00809865",1,1,2024,3,1,43,6,1,1,12,"Varón",0,43,"Alta"
"TQSMNORTWHKMMLCDEHJGH00867430",1,3,2024,3,1,23,3,2,1,23,"Varón",1,23,"Baja"
"TQRMNOPWRHMLKTCDEFLID00809106",1,2,2024,3,2,26,4,2,1,5,"Mujer",1,26,"Media"
"TQRMNOTPUHJOKSCDEFNFF00863733",1,1,2024,3,1,34,6,1,1,7,"Varón",0,34,"Alta"
"TQRMNOXRXHJOKRCDEIIAD00872357",1,1,2024,3,2,43,6,1,1,32,"Mujer",0,43,"Alta"
"TQRMNOQQPHKOKQCDEIHJF00869042",1,1,2024,3,2,50,4,1,1,31,"Mujer",0,50,"Media"
"TQRMNOQPUHLMLTCDEGJBF00805001",1,1,2024,3,1,47,2,0,1,13,"Varón",NA,47,"Baja"
"TQRMNOSPSHLMKRCDEIJAH00807735",1,2,2024,3,1,34,6,1,1,33,"Varón",0,34,"Alta"
"TQRMNOQPVHLOLTCDEFKID00803743",1,3,2024,3,2,40,4,1,1,4,"Mujer",0,40,"Media"
"TQRMNOQYXHLLNQCDEIIAD00807032",1,2,2024,3,2,40,6,1,1,32,"Mujer",0,40,"Alta"
"TQRMNOSSPHMOKMCDEIHJF00811798",1,1,2024,3,1,40,3,1,1,31,"Varón",0,40,"Baja"
"TQRMNOSPYHMOLPCDEFLID00809120",1,1,2024,3,1,33,3,1,1,5,"Varón",0,33,"Baja"
"TQRMNOQXVHJMKNCDEGOIH00865260",1,2,2024,3,2,46,6,1,1,18,"Mujer",0,46,"Alta"
"TQRMNORXQHJMLUCDEIKAH00866435",1,1,2024,3,1,32,5,0,1,34,"Varón",NA,32,"Media"
"TQRMNOSXTHLKMUCDEIJAH00807890",1,4,2024,3,1,20,5,0,1,33,"Varón",NA,20,"Media"
"TQRMNOPXUHJLLUCDEGGFB00865236",1,1,2024,3,1,62,3,0,1,10,"Varón",NA,62,"Baja"
"TQRMNOSTUHJOROCDEIJAH00862315",1,1,2024,3,2,31,2,2,1,33,"Mujer",1,31,"Baja"
"TQRMNOSYTHMOQQCDEIJAH00812653",1,2,2024,3,1,46,2,2,1,33,"Varón",1,46,"Baja"
"TQRMNOQQTHJMQUCDEIJAH00863280",1,4,2024,3,2,18,4,2,1,33,"Mujer",1,18,"Media"
"TQRMNORVQHJMKRCDEGKDB00864145",1,4,2024,3,2,22,5,2,1,14,"Mujer",1,22,"Media"
"TQRMNOPVXHLNKMCDEHNHB00806312",1,3,2024,3,2,26,6,1,1,27,"Mujer",0,26,"Alta"
"TQRMNOSQQHJMLPCDEIJAH00863564",1,1,2024,3,1,58,2,1,1,33,"Varón",0,58,"Baja"
"TQRMNOQRPHMOLMCDEGPDJ00810674",1,3,2024,3,1,29,5,2,1,19,"Varón",1,29,"Media"
"TQRMNOSVTHKNKMCDEGJBF00871870",1,2,2024,3,2,23,1,2,1,13,"Mujer",1,23,"Baja"
"TQRMNOSQXHMOKRCDEGIBJ00809826",1,2,2024,3,1,28,3,0,1,12,"Varón",NA,28,"Baja"
"TQRMNOPSYHMMPPCDEIJAH00867672",1,1,2024,3,2,60,2,1,1,33,"Mujer",0,60,"Baja"
"TQRMNOQRYHKMLMCDEFMDB00870790",1,1,2024,3,1,48,3,0,1,6,"Varón",NA,48,"Baja"
"TQRMNOPQPHKLKRCDEFKID00870035",1,1,2024,3,1,48,5,1,1,4,"Varón",0,48,"Media"
"TQRMNOPWXHLMOOCDEIJAH00807272",1,3,2024,3,2,41,6,2,1,33,"Mujer",1,41,"Alta"
"TQRMNOQUXHLMLRCDEHNHB00806427",1,1,2024,3,1,31,4,2,1,27,"Varón",1,31,"Media"
"TQRMNOPTUHJMMMCDEGGFB00867218",1,1,2024,3,1,61,6,1,1,10,"Varón",0,61,"Alta"
"TQRMNOPWYHLLKQCDEHNHB00811436",1,2,2024,3,2,25,5,2,1,27,"Mujer",1,25,"Media"
"TQRMNOQRXHJNNQCDEIIAD00864152",1,2,2024,3,1,50,3,0,1,32,"Varón",NA,50,"Baja"
"TQRMNOSRXHLOKMCDEFMDB00804102",1,2,2024,3,2,52,6,1,1,6,"Mujer",0,52,"Alta"
"TQRMNOSSTHKNKRCDEFLID00866988",1,2,2024,3,2,48,4,0,1,5,"Mujer",NA,48,"Media"
"TQRMNOQXWHLMLSCDEHJGH00805985",1,2,2024,3,2,39,4,2,1,23,"Mujer",1,39,"Media"
"TQRMNOPQQHMOKSCDEGPDJ00810642",1,1,2024,3,2,54,6,1,1,19,"Mujer",0,54,"Alta"
